ID,Glottocode,Noun_Class,Semantic_Categories,Unpossession_Marker_Type,Remark,Coder,Source,dd_Valency,dd_Semantic_Type,dd_Construction_Type_Simplified,dd_Construction_Type_Generic,dd_Unpossession_Construction
nung1290_alienable,nung1290,alienable,default,NA,,TH,heath1984functional[213],Optionally possessed,Default,PSSR,MARKER,Noun
nung1290_part,nung1290,part,part,NA,"Many roots indicating the part in a part-whole relationship (such as body, belly etc.) can be used with different constructions depending on if the whole of the part-whole relationship is higher animate or not.",TH;DI;NCP,heath1984functional[173-175],Optionally possessed,Inalienable,JUXT;PSSD,JUXT;MARKER,Noun
nung1290_kin,nung1290,kin,kin,NA,,TH;DI;NCP,heath1984functional[231],Optionally possessed,Inalienable,PSSD,MARKER,Noun
xava1240_relational,xava1240,relational,kin;body;plant_part;intimate_property,3.INDEF,"This includes all kin and body parts, and some additional elements like clothing, house, village, and then attributes like sickness, pain, strength, name, language.",NCP;DI,"estevam2011xavante[37-39,145-148]",Obligatorily possessed,Inalienable,JUXT,JUXT,MARKER
xava1240_non-relational,xava1240,non-relational,default,NA,,NCP;DI,estevam2011xavante[37-39],Optionally possessed,Default,CLASS;PSSD,CLASS;MARKER,Noun
xinc1242_alienable,xinc1242,alienable,default,NA,"Some alienable nouns can be treated inalienably if they become important to the speaker through hard work and thus inseparable. A few examples like 'house' are given, but the author is uncertain if this is a limited set or extends to every alienable noun. We have not coded it as a category.",DI,"rogers2010xinkan[176-177,181-186]",Optionally possessed,Default,JUXT;PSSD,JUXT;MARKER,Noun
xinc1242_inalienable,xinc1242,inalienable,kin;body,NA,,DI,"rogers2010xinkan[176-177,186]",Optionally possessed,Inalienable,JUXT;PSSD,JUXT;MARKER,Noun
yagu1244_alienable,yagu1244,alienable,default,NA,The grammar specifically states that there are no alienable or inalienable distinctions.,DI,payne1990yagua[348-349],Optionally possessed,Default,JUXT;PSSD,JUXT;MARKER,Noun
yana1271_alienable,yana1271,alienable,default,NA,"There are no possession classes discussed, and in the texts all sorts of words show the use of the same construction.",DI,"sapir1960yana[4,9-10];sapir1922yana[230];sapir1910yana",Optionally possessed,Default,PSSD,MARKER,Noun
yane1238_alienable,yane1238,alienable,default,NA,Most inanimate objects fall into this category.,DI,dufftripp1997yanesha[29-35],Optionally possessed,Default,PSSD,MARKER,Noun
yane1238_alienable-Vr,yane1238,alienable-Vr,animals;humans,NA,"Most animate nouns fall into this category, including animals and humans. A few kinship terms belong to this class as well, such as mother and father, probably as human nouns.",DI,dufftripp1997yanesha[29-35],Optionally possessed,Non-possessible,PSSD,MARKER,Noun
yane1238_obligatory,yane1238,obligatory,kin;part,NA,The part terms that are illustrated in this group are ‘beam’ (of a house) and ‘rafter’ (of a house). Kinship terms that are in this group include siblings and daughters of males.,DI,dufftripp1997yanesha[29-35],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
yane1238_obligatory-Vr,yane1238,obligatory-Vr,kin,NA,The part-whole terms appear to not belong to this class (rather to the obligatory class). Most kinship terms belong to this class rather than the “obligatory” class.,DI,dufftripp1997yanesha[29-35],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
yane1238_nonpossessible,yane1238,nonpossessible,humans,NA,"This is a tiny class, and the only examples given are ‘boy’, ‘girl’ (perhaps ‘child’ in general) and ‘orphan’.",DI,dufftripp1997yanesha[29-35],Non-possessible,Non-possessible,NULL,NULL,Noun
yane1238_body,yane1238,body,body,SPECIAL_MARKER,"Some intimate property (bead, cushma), and some abstract properties (love, famine/hunger) belong to this class as well, though they are apparently a minority.",DI,dufftripp1997yanesha[29-35],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
yane1238_kin-Vr,yane1238,kin-Vr,kin,SPECIAL_MARKER,"Only a small number of kinship terms belong in this class (husband, wife, perhaps nephew/follower though the evidence is unclear), and some abstract properties (sickness).",DI,dufftripp1997yanesha[29-35],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
yano1262_meronym,yano1262,meronym,body;part;plant_part,NA,"Part is mentioned explicitly, although the class seems to be mostly body parts. These elements are enclitics rather than free words.",DI;NCP,ferreira2017yanomama[111-186],Obligatorily possessed,Inalienable,JUXT,JUXT,MARKER
yano1262_meronym-reduplication,yano1262,meronym-reduplication,body;plant_part,NA,These are a small subcategory of the type 2 nouns (meronyms) which have an alternate unpossession construction.,DI;NCP,ferreira2017yanomama[111-186],Obligatorily possessed,Inalienable,JUXT,JUXT,MARKER
yano1262_holonym,yano1262,holonym,default,NA,"The source breaks these into Type 1 “holonyms” and Type 3 “classified holonyms”, as the latter includes a classificational morpheme.",DI;NCP,ferreira2017yanomama[111-186],Optionally possessed,Default,PSSD,MARKER,Noun
yano1262_kinship,yano1262,kinship,kin,NA,"This category is a small subset of 16 kinship terms. Even though it is clear that there is a common underlying possessor agreement paradigm, it has multiple idiosyncrasies that seem to be restricted to one or two lexical items. The 1st person form is sometimes the root form and other times it has a preceding 1stPossPro. The 2nd person has a -hV suffix or -pë (elsewhere a verbalizer) or both. In many cases a second option exists with a preceding 2ndPossPro. The 3rd person has a a 3rdPossPro suffix attached either to the root form, or the root with a raised vowel, or the root with a -pë suffix. Which of these morphemes are present is unpredictable, and sometimes more than one form is possible. ‘Brother-in-law’ is fully suppletive between 1st and 2nd/3rd possessors, and ‘mother-in-law’ has an unusual -si suffix (not analyzed by the source and probably fully fused) in the 3rd person form. Despite some sub-patterns, we are treating the whole group as one class.",DI;NCP,ferreira2017yanomama[111-186],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
yaqu1251_alienable,yaqu1251,alienable,default,NA,No indication of any inalienability distinction.,NCP,estrada2008yaqui[75-76],Optionally possessed,Default,JUXT;PSSR,JUXT;MARKER,Noun
yaum1237_inalienable-no,yaum1237,inalienable-no,kin,NA,"Many kinship terms, 3 body parts (also any ""inalienable"" words ending in either -t or vowel).",AM,sarvasy2017grammar[208],Optionally possessed,Inalienable,PSSD;PSSR-PSSD,MARKER,Noun
yaum1237_inalienable-o,yaum1237,inalienable-o,body;kin;plant_part;owner,NA,"Most body parts, some kinship terms, plant parts, ""owner"", the word for ""time/season/day"" (all of them only when not ending in -t or vowel).",AM,sarvasy2017grammar[208],Optionally possessed,Inalienable,PSSD;PSSR-PSSD,MARKER,Noun
yaum1237_alienable,yaum1237,alienable,default,NA,,AM,sarvasy2017grammar[208],Optionally possessed,Default,PSSD;PSSR;PSSR-PSSD,MARKER,Noun
yecu1235_inalienable,yecu1235,inalienable,body,NA,,DI,mackay1999yecuatlatotonac[347-352],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
yecu1235_alienable,yecu1235,alienable,default,NA,,DI,mackay1999yecuatlatotonac[347-352],Optionally possessed,Default,PSSD,MARKER,Noun
yima1243_alienable,yima1243,alienable,default,NA,,TH,foley1991yimas[182],Optionally possessed,Default,PSSR,MARKER,Noun
yima1243_inalienable,yima1243,inalienable,kin,NA,"Non-kin words can take the inalienable construction, but very rarely.",TH,foley1991yimas[182],Optionally possessed,Inalienable,PSSR,MARKER,Noun
yoru1245_alienable,yoru1245,alienable,default,NA,,TH,bamgbose1966yoruba[110],Optionally possessed,Default,PSSR,MARKER,Noun
yuca1254_classifier,yuca1254,classifier,animals;plants,NA,"These nouns are possessed through a classifier construction. Not only domestic animals belong to this category, but any domesticated component of nature (including plants). Any noun can be possessed by a classifier, if the classifier elaborates on the nature of the relationship (e.g., domestication, received object, planted, intended for eating). However, domestic animals must be possessed this way.",DI,"lehmann1998yucatecmaya[47,65-68]",Non-possessible,Non-possessible,CLASS,CLASS,Noun
yuca1254_impossessible,yuca1254,impossessible,humans;names;nature_inanimate,NA,"These nouns can never be possessed. The few that can take on a different meaning, for example 'my lady' means 'my maternal grandmother', or 'my wind' means 'my breath.'",DI,lehmann1998yucatecmaya[59-61],Non-possessible,Non-possessible,NULL,NULL,Noun
yuca1254_inabsoluble,yuca1254,inabsoluble,body;part,NA,"These nouns can never be unpossessed. From the appendix in Lehmann, the nouns in this group seem to be mostly body parts and spatial relations. However, there are a few exceptions and additions, such as 'companion' and 'home'. Lehmann does not consistently write the lengthening and lowering, which is possibly due to the specific dialect of Yucatec Mayan that he documents. However other sources are mostly consistent about the lowering and lengthening of the vowel.",DI,"lehmann1998yucatecmaya[55,78,87,130-131]",Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
yuca1254_convertible,yuca1254,convertible,default,NA,These nouns can be possessed or unpossessed.,DI,lehmann1998yucatecmaya[61-64],Optionally possessed,Default,PSSD,MARKER,Noun
yuca1254_neutral,yuca1254,neutral,mixed,NA,"These nouns are unpossessed with morphology. The list of nouns that belong to this class shows no apparent semantic coherence. Lehmann does not consistently write the lengthening and lowering, which is possibly due to the specific dialect of Yucatec Mayan that he documents. However other sources are mostly consistent about the lowering and lengthening of the vowel.",DI,lehmann1998yucatecmaya[51];bricker1998yucatecanmaya[360-361];moramarin2021mayan,Optionally possessed,Mixed,PSSD,MARKER,Noun
yuca1254_absoluble,yuca1254,absoluble,kin;owner,SPECIAL_MARKER,"These nouns can be unpossessed with special morphology. They are overwhelmingly human relation terms, most notably kinship but also concepts like 'nobleman', 'master', 'equal' and so on. Lehmann does not consistently write the lengthening and lowering, which is possibly due to the specific dialect of Yucatec Mayan that he documents. However other sources are mostly consistent about the lowering and lengthening of the vowel.",DI,lehmann1998yucatecmaya[73-75],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
yuch1247_dzo-set,yuch1247,dzo-set,default,NA,"This is the open, main class.",DI,linn2001yuchi[389-390],Optionally possessed,Default,PSSR,MARKER,Noun
yuch1247_dze-set,yuch1247,dze-set,body;place_relation,NA,"This includes lots of body parts which can be separated ('fat', 'bone', weirdly 'nipple'), 'soul', 'shadow', 'name', and some other non-body part terms like 'dog', 'house', 'tribe/clan', and 'land'.",DI,linn2001yuchi[387-388],Optionally possessed,Inalienable,PSSR,MARKER,Noun
yuch1247_dzio-set,yuch1247,dzio-set,body;clothing,NA,"These are said to be mostly soft tissue body parts, like 'lungs', 'liver', 'kidneys', 'blood', 'fat' (can also be dze- set), 'vein', 'waist', but also includes some miscellaneous elements like 'fish', 'beads', 'brother', 'coat', 'belt'.",DI,linn2001yuchi[388-389],Optionally possessed,Inalienable,PSSR,MARKER,Noun
yuch1247_di-set,yuch1247,di-set,body;kin,3.INDEF,"There are also other nouns in this category: dog, neighborhood/country, house, friend, and probably more. At least dog, house, and friend are ambiguously in the dze- set as well.",DI,linn2001yuchi[385],Obligatorily possessed,Inalienable,PSSR,MARKER,MARKER
yuch1247_do-set,yuch1247,do-set,body,3.INDEF,"This is a very small category compared to the larger di- set. At least 'pyjamas' also goes here, which is not a body part.",DI,linn2001yuchi[386-387],Obligatorily possessed,Inalienable,PSSR,MARKER,MARKER
yuki1243_kinship,yuki1243,kinship,kin,NA,"Kinship are called ""not inalienable"" in the grammar but this simply means they are not obligatorily possessed. The grammar and we both agree that they form their own category, based on a unique set of prefixes used for possession.",DI,"balodis2011yuki[145,393-394]",Optionally possessed,Inalienable,PSSD,MARKER,Noun
yuki1243_alienable,yuki1243,alienable,default,NA,,DI,balodis2011yuki[148-149],Optionally possessed,Default,PSSR,MARKER,Noun
yukp1241_alienable,yukp1241,alienable,default,NA,,AM;DI;NCP,"largo2011yukpa[50,52]",Optionally possessed,Default,JUXT;PSSD,JUXT;MARKER,Noun
yukp1241_animals,yukp1241,animals,animals,NA,,AM;DI;NCP,largo2011yukpa[59],Optionally possessed,Non-possessible,PSSD,MARKER,Noun
yukp1241_inalienable,yukp1241,inalienable,body;kin;part,3SG,"Intimate nouns are said to include body parts, kinship terms, feelings, skills, personal elements, parts of an area or space, and concepts related to a person.",AM;DI;NCP,"largo2011yukpa[50,52]",Obligatorily possessed,Inalienable,JUXT;PSSD,JUXT;MARKER,MARKER
yura1255_non-possessible,yura1255,non-possessible,animals,NA,"But ’lice’ is possessed like it is alienable; analyzed as the different relation to the animal, not one of ownership.",MV;DI,vangijn2006yurakare[117],Non-possessible,Non-possessible,CLASS,CLASS,Noun
yura1255_alienable,yura1255,alienable,default,NA,"Described as inanimates and kin, although it appears to be used for everything.",MV;DI,vangijn2006yurakare[115-6];vangijn2020pc,Optionally possessed,Default,PSSR,MARKER,Noun
yuro1248_inalienable,yuro1248,inalienable,kin;body,NA,Some kin/body terms are alienable.,TH,garrett2014yurok[25],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
