"ID","Glottocode","Class_ID","Construction_Form","Construction_Type","Remark","Coder","Source","dd_Construction_Directness","dd_Construction_Type_Simplified","dd_Construction_Type_Generic"
"wash1253_836","wash1253","wash1253_possessed","PSSR t’/dᵊ-PSSD","PSSD[AGR:PSSR]","The t'/d- prefix on the PSSD is the same as the form for a pronominal 3rd person possessor which is different from the sentential subject. The choice of allomorph is phonologically conditioned.","DI","jacobsen1964washo[419,426f];jacobsen1996washo[20]","DIRECT","PSSD","MARKER"
"wash1253_837","wash1253","wash1253_possessed","NULL","UNPOSSESSION","Consanguinal kinship terms must be possessed.","DI","jacobsen1964washo[391-393]",,,
"wash1253_838","wash1253","wash1253_restricted1","d-N","UNPOSSESSION","This form is almost the same, but not quite, as a pronominal 3rd person possessor (i.e. it lacks the expected allomorphy).","DI","jacobsen1964washo[431-432]",,,
"wash1253_839","wash1253","wash1253_restricted2","t'-N","UNPOSSESSION","This form is almost the same, but not quite, as a pronominal 3rd person possessor (i.e. it lacks the expected allomorphy).","DI","jacobsen1964washo[431-432]",,,
"wayu1243_840","wayu1243","wayu1243_non-possessible","NULL","POSSESSION","","DI","olza2012guajiro[43-45]","NULL","NULL","NULL"
"wayu1243_841","wayu1243","wayu1243_alienable-in","pro-a-PSSD-in PSSR","PSSD + PSSD + PSSD[AGR:PSSR]","The a- prefix can undergo significant morphophonological mutations, depending on the root. The -in suffix is lexically conditioned. The pronominal prefix agrees with the possessor.","DI","olza2012guajiro[37-38,43-45]","DIRECT","PSSD","MARKER"
"wayu1243_842","wayu1243","wayu1243_alienable-se","pro-a-PSSD-se PSSR","PSSD + PSSD + PSSD[AGR:PSSR]","The a- prefix can undergo significant morphophonological mutations, depending on the root. The -se suffix is lexically conditioned. The pronominal prefix agrees with the possessor.","DI","olza2012guajiro[37-38,43-45]","DIRECT","PSSD","MARKER"
"wayu1243_843","wayu1243","wayu1243_alienable-0;wayu1243_inalienable","pro-a-PSSD PSSR","PSSD + PSSD[AGR:PSSR]","The a- prefix can undergo significant morphophonological mutations, depending on the root. The pronominal prefix agrees with the possessor. Though not discussed overtly, the examples of inalienable possession given in the grammar appear to take this possession construction, as the examples lack the -in and -se suffixes.","DI","olza2012guajiro[37-38,43-45]","DIRECT","PSSD","MARKER"
"wayu1243_844","wayu1243","wayu1243_SUPPLETIVE","suppletive","SUPPLETION","","DI","olza2012guajiro[43-45]",,"SUPPLETION",
"wayu1243_845","wayu1243","wayu1243_inalienable","NULL","UNPOSSESSION","","DI","olza2012guajiro[43-45]",,,
"itel1242_846","itel1242","itel1242_alienable","PSSR[referential]-n PSSD","PSSR","Prominent PSSR.","TH","georg1999itelmenische[96]","DIRECT","PSSR","MARKER"
"itel1242_847","itel1242","itel1242_alienable","PSSR[non-referential]-ʔin PSSD","PSSR","Non-prominent PSSR.","TH","georg1999itelmenische[96]","DIRECT","PSSR","MARKER"
"west2632_848","west2632","west2632_animals","PSSR pers-adyaashe PSSD","CLASS","Animals can be possessed when they are domesticated, such as horses and dogs. An example with a domesticated mountain lion is given also, suggesting that this is possible for any animal that is in a relationship of ownership.","DI;NCP","lachler2006keres[62-63];miller1965acoma[179]","INDIRECT","CLASS","CLASS"
"west2632_849","west2632","west2632_nature","NULL","POSSESSION","Natural elements and plants are said to be unpossessible.","DI;NCP","lachler2006keres[54-55]","NULL","NULL","NULL"
"west2632_850","west2632","west2632_alienable;west2632_kin","PSSR pers.possessive-PSSD","PSSD[AGR:PSSR]","","DI;NCP","lachler2006keres[55-58,64];maring1967keres[117];miller1965acoma[177]","DIRECT","PSSD","MARKER"
"west2632_851","west2632","west2632_body1;west2632_body2","PSSR pers.verbal-PSSD","PSSD[AGR:PSSR]","The set of person prefixes used in this construction is also used on verbs and is called pronominal prefixes in the grammar. There is a basic set (paradigm) and another seven sets that are partially phonologically conditioned and partially lexically conditioned. The author goes to great lengths trying to systematize the patterns in the language but fails to find a satisfactory solution. Based on his claim that it seems to be a basic set with some variations and that many of the alternative sets occur only with one or a handful of nouns, we have opted to treat this as a single basic paradigm with exceptions. The alternative would be to consider 8 different classes, and in combination with the two unpossession constructions for body parts, we would get 16 potential classes, and we do not know if they are all attested and how many members they have.","DI;NCP","lachler2006keres[57-61];maring1967keres[73-74];valiquette1990keres[616-624]","DIRECT","PSSD","MARKER"
"west2632_852","west2632","west2632_body1","N-nyi","UNPOSSESSION","Some body parts are unpossessed with the addition of suffix -nyi, while others with the combination of prefix h- and suffix -nyi.","DI;NCP","lachler2006keres[57-61];maring1967keres[73-74];valiquette1990keres[616-624]",,,
"west2632_853","west2632","west2632_body2","h-N-nyi","UNPOSSESSION","Some body parts are unpossessed with the addition of suffix -nyi, while others with the combination of prefix h- and suffix -nyi.","DI;NCP","lachler2006keres[57-61];maring1967keres[73-74];valiquette1990keres[616-624]",,,
"west2632_854","west2632","west2632_kin","indef-N","UNPOSSESSION","Kinship terms are simply described as obligatorily possessed in the grammar. However, there is an indefinite possessor which we think must be usable to indicate that kinship terms are not possessed.","DI;NCP","lachler2006keres[61,64]",,,
"wich1262_855","wich1262","wich1262_animals","PSSR lo=PSSD","CLASS","The lo= proclitic is different from the ka- prefix used for other alienables. Significantly, it does not have to attach to the possessed noun, and can be possessed in lieu of it (i.e. PSSR lo=PL 'PSSR's animals/pets'). Because it can stand as the possessed noun on its own, we categorize it as a classifier.","DI","nercesian2014wichi[166-169]","INDIRECT","CLASS","CLASS"
"wich1262_856","wich1262","wich1262_animals","PSSR la-lo=PSSD","CLASS","The lo= proclitic is different from the ka- prefix used for other alienables. Significantly, it does not have to attach to the possessed noun, and can be possessed in lieu of it (i.e. PSSR lo=PL 'PSSR's animals/pets'). Because it can stand as the possessed noun on its own, we categorize it as a classifier. The la- prefix is the third person possessor prefix, and its use in nominal possession is optional.","DI","nercesian2014wichi[166-171]","INDIRECT","CLASS","CLASS"
"wich1262_857","wich1262","wich1262_inalienable;wich1262_inalienable-2","PSSR PSSD","JUXT","","DI","nercesian2014wichi[166-169]","DIRECT","JUXT","JUXT"
"wich1262_858","wich1262","wich1262_unpossessible","NULL","POSSESSION","","DI","nercesian2014wichi[161-162]","NULL","NULL","NULL"
"wich1262_859","wich1262","wich1262_alienable","PSSR ka-PSSD","PSSD","The ka- prefix is called a classifier but it cannot be used independently elsewhere in the grammar and is obligatorily bound to the PSSD when it is possessed.","DI","nercesian2014wichi[166-171]","DIRECT","PSSD","MARKER"
"wich1262_860","wich1262","wich1262_alienable","PSSR la-ka-PSSD","PSSD + PSSD[AGR:PSSR]","The la- prefix is the third person possessor prefix, and its use in nominal possession is optional (while the ka- is not).","DI","nercesian2014wichi[166-171]","DIRECT","PSSD","MARKER"
"wich1262_861","wich1262","wich1262_inalienable-2","PSSR la-t-PSSD","PSSD + PSSD[AGR:PSSR]","The -t- prefix is an obligatory interfix between the possessor and possessed for this narrow set of inalienable nouns.","DI","nercesian2014wichi[164-171]","DIRECT","PSSD","MARKER"
"wich1262_862","wich1262","wich1262_inalienable","PSSR la-PSSD","PSSD[AGR:PSSR]","The la- prefix is the third person possessor prefix, and its use in nominal possession is optional.","DI","nercesian2014wichi[166-171]","DIRECT","PSSD","MARKER"
"wich1262_863","wich1262","wich1262_inalienable","to-N","UNPOSSESSION","Nercesian does not explicitly say that inalienables cannot be unpossessed, but a footnote on p. 55 makes the necessity of expressing a possessor clear. The translations on p. 399 and the availability of the indefinite possessor prefix strongly suggest that the indefinite possessor prefix to- is the way to express unpossession.","DI","nercesian2014wichi[55,399]",,,
"wich1262_864","wich1262","wich1262_inalienable-2","to-t-N","UNPOSSESSION","Nercesian does not explicitly say that inalienables cannot be unpossessed, but a footnote on p. 55 makes the necessity of expressing a possessor clear. The translations on p. 399 and the availability of the indefinite possessor prefix strongly suggest that the indefinite possessor prefix to- is the way to express unpossession.","DI","nercesian2014wichi[164-165,55,399]",,,
"wich1260_865","wich1260","wich1260_alienable;wich1260_inalienable","PSSR na-uR-PSSD-to.be-h","CLAUSE","PSSD is almost always incorporated in the uR-to.be verb when the whole noun phrase is the agent of a transitive verb. When the whole noun phrase is the subject of an intransitive or a patient, possessor raising is very common.","TH","rood1976wichita[145]","INDIRECT","CLAUSE","CLAUSE"
"wich1260_866","wich1260","wich1260_inalienable","NULL","UNPOSSESSION","The grammar claims that kinship terms cannot be unpossessed.","TH","rood1996wichita[599]",,,
"wint1259_867","wint1259","wint1259_kinship","person-PSSD","PRO_MARKER","Kinship terms are obligatorily possessed and must have a prefixing possessive pronoun, which Pitkin writes as a single word. Only pronominal examples are given, so it is unknown what happens in nominal possession. Two possibilities occur to us: ""the boy's his-mother"" and ""the boy his-mother"" (with no genitive on 'boy'). However, there are no examples of nominal possession in the grammar.","DI","pitkin1984wintu[12,22,48,216-221]","DIRECT","MARKER","MARKER"
"wint1259_868","wint1259","wint1259_alienable","PSSR-n PSSD","PSSR","The -n suffix is the genitive marker, and is used for most possessors. It is not clarified in the grammar if kinship terms can be possessed with this construction and there are no examples. Given that kinship terms are described as obligatorily preceded by possessive prefixes, we are not including them as having access to this construction.","DI","pitkin1984wintu[216-217,219,221,22,48];dixon1909wintu[463-464,467,474,476]","DIRECT","PSSR","MARKER"
"wint1259_869","wint1259","wint1259_alienable","PSSR-r PSSD","PSSR","The -r suffix is the genitive marker for kinship terms and a single other generic noun ʔew 'one'. It is not clarified in the grammar if kinship terms can be possessed with this construction and there are no examples. Given that kinship terms are described as obligatorily preceded by possessive prefixes, we are not including them as having access to this construction.","DI","pitkin1984wintu[216-217,219]","DIRECT","PSSR","MARKER"
"wint1259_870","wint1259","wint1259_kinship","NULL","UNPOSSESSION","There is no indication that kinship terms can be unpossessed, simply that they require a ""prefixed"" possessor (which appears to be identical to a genitive pronominal possessor, but written as a single word).","DI","pitkin1984wintu[12,221]",,,
"wiyo1248_871","wiyo1248","wiyo1248_alienable","PSSR setI-PSSD","PSSD[AGR:PSSR]","For set I, the third person has a personal prefix and the subordinative suffix, while the first and second persons only have the person prefix.","NCP","teeter1964wiyot[79-81]","DIRECT","PSSD","MARKER"
"wiyo1248_872","wiyo1248","wiyo1248_body","PSSR setII-PSSD","PSSD[AGR:PSSR]","For set II, the third person prefix is null, only the subordinative suffix is present. This makes the resulting construction identical to the one used for kin1 and kin2 nouns, which also have a null person prefix in third person.","NCP","teeter1964wiyot[79-81]","DIRECT","PSSD","MARKER"
"wiyo1248_873","wiyo1248","wiyo1248_kin1","PSSR setIII-PSSD","PSSD[AGR:PSSR]","For set III, the third person prefix is null, only the subordinative suffix is present. This makes the resulting construction identical to the one used for body parts and kin2 nouns, which also have a null person prefix in third person.","NCP","teeter1964wiyot[79-81]","DIRECT","PSSD","MARKER"
"wiyo1248_874","wiyo1248","wiyo1248_kin2","PSSR MixedSet-PSSD","PSSD[AGR:PSSR]","This is called mixed inflection in the source, but it could be conceived as a set IV. It is the same as set I for the first and second person and the same as set II or III for the third person (the person prefix is null and there is a subordinative suffix).","NCP","teeter1964wiyot[79-81]","DIRECT","PSSD","MARKER"
"wiyo1248_875","wiyo1248","wiyo1248_body","b-N","UNPOSSESSION","The form with the b-prefix is called the absolute form in the grammar.","NCP","teeter1964wiyot[80, 81]",,,
"wiyo1248_876","wiyo1248","wiyo1248_kin1","1sg.setIII-N","UNPOSSESSION","The 1sg prefix of set III is null. The resulting form can mean either ""my X"" or ""X"".","NCP","teeter1964wiyot[81]",,,
"nung1290_877","nung1290","nung1290_part","CLASS_A-PSSR CLASS_B-PSSD","JUXT","In this construction, the two nominal classes of the possessor and possessed do not have to agree. This is used for part-whole relationships where the whole is a higher animate (humans, and maybe animals).","TH;DI;NCP","heath1984functional[173-175]","DIRECT","JUXT","JUXT"
"nung1290_878","nung1290","nung1290_kin","KIN_PREFIX-PSSD (PSSR)","PSSD[AGR:PSSR]","There is no example of this construction with a nominal possessor, it is only described as ""appositive""","TH;DI;NCP","heath1984functional[231]","DIRECT","PSSD","MARKER"
"nung1290_879","nung1290","nung1290_part","CLASS_A-PSSR CLASS_A-PSSD","PSSD[AGR:PSSR]","In this construction, the nominal class of the possessed is changed to agree with the possessor. This is used for part-whole relationships where the whole is non-human (mostly plants, but also maybe animals).","TH;DI;NCP","heath1984functional[173-175]","DIRECT","PSSD","MARKER"
"nung1290_880","nung1290","nung1290_alienable","PSSR-yinyung PSSD","PSSR","","TH;DI;NCP","heath1984functional[213]","DIRECT","PSSR","MARKER"
"xava1240_881","xava1240","xava1240_non-relational","PSSR te PSSD","CLASS","The 'te' is a clear classifier by our criteria, because it is the target of dative case assignment. Dative marking always follows te (e.g., PSSR te DAT PSSD) and not the PSSD noun, showing that the head of the possession construction is actually the classifier 'te'.","NCP;DI","estevam2011xavante[37-39,407-408]","INDIRECT","CLASS","CLASS"
"xava1240_882","xava1240","xava1240_relational","PSSR PSSD","JUXT","","NCP;DI","estevam2011xavante[145,148]","DIRECT","JUXT","JUXT"
"xava1240_883","xava1240","xava1240_non-relational","PSSR si-PSSD","PSSD","The si- morpheme looks closely related to a verbal nominalizer and also the noun 'flesh' (with which it shares patterns of allomorphy). However, it is prefixed on the noun, and therefore we cannot perform any tests for it being a nominal head.","NCP;DI","estevam2011xavante[161-163,372-373]","DIRECT","PSSD","MARKER"
